Timestep,EcoregionID,EcoregionName,Flux,Mean,Lower,Upper
2010,4,Cascades,NECB,0.2,0.1,0.2
2010,4,Cascades,NEP,0.3,0.3,0.3
2010,4,Cascades,NPP,1.1,1.1,1.1
2010,4,Cascades,Rh,0.8,0.8,0.8
2010,5,Sierra Nevada,LULCC,3.5,3.4,3.6
2010,5,Sierra Nevada,NECB,4.1,4,4.3
2010,5,Sierra Nevada,NEP,7.7,7.6,7.7
2010,5,Sierra Nevada,NPP,23.1,23.1,23.2
2010,5,Sierra Nevada,Rh,15.5,15.5,15.5
2010,6,Oak Woodlands,LULCC,6,5.9,6.2
2010,6,Oak Woodlands,NECB,21.5,21.3,21.6
2010,6,Oak Woodlands,NEP,27.5,27.4,27.6
2010,6,Oak Woodlands,NPP,56.7,56.6,56.8
2010,6,Oak Woodlands,Rh,29.2,29.2,29.2
2010,7,Central Valley,LULCC,19.2,18.8,19.7
2010,7,Central Valley,NECB,14.7,14.2,15.1
2010,7,Central Valley,NEP,33.9,33.7,34.1
2010,7,Central Valley,NPP,46.4,46.2,46.6
2010,7,Central Valley,Rh,12.5,12.5,12.6
2010,8,SoCal Mtns.,LULCC,0.7,0.7,0.7
2010,8,SoCal Mtns.,NECB,4.4,4.4,4.5
2010,8,SoCal Mtns.,NEP,5.1,5.1,5.2
2010,8,SoCal Mtns.,NPP,10.6,10.5,10.6
2010,8,SoCal Mtns.,Rh,5.4,5.4,5.4
2010,9,East Cascades,LULCC,1.6,1.6,1.7
2010,9,East Cascades,NECB,1.3,1.2,1.3
2010,9,East Cascades,NEP,2.9,2.9,2.9
2010,9,East Cascades,NPP,8.8,8.8,8.8
2010,9,East Cascades,Rh,5.9,5.9,5.9
2010,13,Central B&R,LULCC,0.2,0.2,0.3
2010,13,Central B&R,NECB,1.2,1.2,1.3
2010,13,Central B&R,NEP,1.5,1.5,1.5
2010,13,Central B&R,NPP,3.1,3,3.1
2010,13,Central B&R,Rh,1.6,1.6,1.6
2010,14,Mojave B&R,LULCC,0.3,0.3,0.3
2010,14,Mojave B&R,NECB,4.9,4.9,4.9
2010,14,Mojave B&R,NEP,5.2,5.2,5.2
2010,14,Mojave B&R,NPP,10.1,10.1,10.2
2010,14,Mojave B&R,Rh,4.9,4.9,4.9
2010,78,Klamath Mtns.,LULCC,4.8,4.6,5
2010,78,Klamath Mtns.,NECB,3.9,3.6,4.1
2010,78,Klamath Mtns.,NEP,8.7,8.6,8.7
2010,78,Klamath Mtns.,NPP,29.7,29.6,29.8
2010,78,Klamath Mtns.,Rh,21,21,21.1
2010,80,Northern B&R,LULCC,0.2,0.2,0.2
2010,80,Northern B&R,NECB,0.2,0.2,0.2
2010,80,Northern B&R,NEP,0.4,0.4,0.4
2010,80,Northern B&R,NPP,1.2,1.2,1.2
2010,80,Northern B&R,Rh,0.7,0.7,0.7
2010,81,Sonoran B&R,LULCC,0.9,0.9,1
2010,81,Sonoran B&R,NECB,1.5,1.5,1.5
2010,81,Sonoran B&R,NEP,2.4,2.4,2.4
2010,81,Sonoran B&R,NPP,3.8,3.7,3.8
2010,81,Sonoran B&R,Rh,1.3,1.3,1.3
2011,1,Coast Range,LULCC,2.2,2.1,2.4
2011,1,Coast Range,NECB,0,-0.1,0.2
2011,1,Coast Range,NEP,2.3,2.3,2.3
2011,1,Coast Range,NPP,12.5,12.4,12.5
2011,1,Coast Range,Rh,10.2,10.2,10.2
2011,4,Cascades,LULCC,0.2,0.1,0.2
2011,4,Cascades,NECB,-0,-0.1,0
2011,4,Cascades,NEP,0.1,0.1,0.2
2011,4,Cascades,NPP,0.9,0.9,0.9
2011,4,Cascades,Rh,0.8,0.8,0.8
2011,5,Sierra Nevada,LULCC,3.6,3.5,3.7
2011,5,Sierra Nevada,NECB,-0.1,-0.2,0
2011,5,Sierra Nevada,NEP,3.5,3.5,3.6
2011,5,Sierra Nevada,NPP,19.1,19.1,19.2
2011,5,Sierra Nevada,Rh,15.6,15.6,15.6
2011,6,Oak Woodlands,LULCC,5.3,5.2,5.5
2011,6,Oak Woodlands,NECB,-0.4,-0.6,-0.2
2011,6,Oak Woodlands,NEP,4.9,4.9,5
2011,6,Oak Woodlands,NPP,36.1,36.1,36.2
2011,6,Oak Woodlands,Rh,31.2,31.2,31.2
2011,7,Central Valley,LULCC,15.6,15.2,16.1
2011,7,Central Valley,NECB,-0.3,-0.8,0.1
2011,7,Central Valley,NEP,15.3,15.2,15.4
2011,7,Central Valley,NPP,29.3,29.2,29.5
2011,7,Central Valley,Rh,14,14,14.1
2011,8,SoCal Mtns.,LULCC,0.6,0.6,0.6
2011,8,SoCal Mtns.,NECB,-0.3,-0.4,-0.3
2011,8,SoCal Mtns.,NEP,0.3,0.3,0.3
2011,8,SoCal Mtns.,NPP,5.9,5.9,6
2011,8,SoCal Mtns.,Rh,5.7,5.7,5.7
2011,9,East Cascades,LULCC,1.5,1.4,1.6
2011,9,East Cascades,NECB,-0.5,-0.6,-0.4
2011,9,East Cascades,NEP,1,1,1
2011,9,East Cascades,NPP,6.8,6.8,6.8
2011,9,East Cascades,Rh,5.8,5.8,5.8
2011,13,Central B&R,LULCC,0.2,0.2,0.2
2011,13,Central B&R,NECB,-0.4,-0.4,-0.4
2011,13,Central B&R,NEP,-0.1,-0.1,-0.1
2011,13,Central B&R,NPP,1.4,1.4,1.4
2011,13,Central B&R,Rh,1.6,1.6,1.6
2011,14,Mojave B&R,LULCC,0.3,0.2,0.3
2011,14,Mojave B&R,NECB,-1.5,-1.5,-1.5
2011,14,Mojave B&R,NEP,-1.2,-1.2,-1.2
2011,14,Mojave B&R,NPP,3.7,3.7,3.7
2011,14,Mojave B&R,Rh,4.9,4.9,5
2011,78,Klamath Mtns.,LULCC,4.8,4.6,5
2011,78,Klamath Mtns.,NECB,-0.3,-0.5,-0
2011,78,Klamath Mtns.,NEP,4.5,4.5,4.6
2011,78,Klamath Mtns.,NPP,26,25.9,26
2011,78,Klamath Mtns.,Rh,21.5,21.4,21.5
2011,80,Northern B&R,LULCC,0.2,0.2,0.2
2011,80,Northern B&R,NECB,-0,-0,-0
2011,80,Northern B&R,NEP,0.1,0.1,0.2
2011,80,Northern B&R,NPP,0.9,0.9,0.9
2011,80,Northern B&R,Rh,0.7,0.7,0.7
2011,81,Sonoran B&R,LULCC,0.6,0.6,0.6
2011,81,Sonoran B&R,NECB,-0.4,-0.4,-0.4
2011,81,Sonoran B&R,NEP,0.2,0.2,0.2
2011,81,Sonoran B&R,NPP,1.6,1.6,1.6
2011,81,Sonoran B&R,Rh,1.4,1.4,1.4
2012,1,Coast Range,LULCC,2.3,2.1,2.4
2012,1,Coast Range,NECB,1.7,1.6,1.9
2012,1,Coast Range,NEP,4,4,4
2012,1,Coast Range,NPP,14.5,14.4,14.5
2012,1,Coast Range,Rh,10.5,10.4,10.5
2012,4,Cascades,LULCC,0.2,0.1,0.2
2012,4,Cascades,NECB,0.1,0.1,0.1
2012,4,Cascades,NEP,0.3,0.3,0.3
2012,4,Cascades,NPP,1.1,1.1,1.1
2012,4,Cascades,Rh,0.8,0.8,0.9
2012,5,Sierra Nevada,LULCC,4.4,4.3,4.6
2012,5,Sierra Nevada,NECB,-0.7,-0.9,-0.6
2012,5,Sierra Nevada,NEP,3.7,3.7,3.7
2012,5,Sierra Nevada,NPP,21.3,21.3,21.4
2012,5,Sierra Nevada,Rh,17.6,17.6,17.6
2012,6,Oak Woodlands,LULCC,5.7,5.5,5.9
2012,6,Oak Woodlands,NECB,-2.8,-3,-2.6
2012,6,Oak Woodlands,NEP,2.9,2.8,2.9
2012,6,Oak Woodlands,NPP,36.6,36.5,36.7
2012,6,Oak Woodlands,Rh,33.7,33.7,33.7
2012,7,Central Valley,LULCC,15.2,14.7,15.7
2012,7,Central Valley,NECB,-0,-0.5,0.5
2012,7,Central Valley,NEP,15.2,15.1,15.3
2012,7,Central Valley,NPP,30.7,30.6,30.9
2012,7,Central Valley,Rh,15.6,15.5,15.6
2012,8,SoCal Mtns.,LULCC,0.6,0.5,0.6
2012,8,SoCal Mtns.,NECB,-2.3,-2.4,-2.3
2012,8,SoCal Mtns.,NEP,-1.8,-1.8,-1.7
2012,8,SoCal Mtns.,NPP,4.7,4.7,4.7
2012,8,SoCal Mtns.,Rh,6.5,6.5,6.5
2012,9,East Cascades,LULCC,1.9,1.8,2
2012,9,East Cascades,NECB,0.2,0.1,0.2
2012,9,East Cascades,NEP,2.1,2.1,2.1
2012,9,East Cascades,NPP,8.5,8.4,8.5
2012,9,East Cascades,Rh,6.4,6.4,6.4
2012,13,Central B&R,LULCC,0.3,0.2,0.3
2012,13,Central B&R,NECB,-0.2,-0.3,-0.2
2012,13,Central B&R,NEP,0,0,0
2012,13,Central B&R,NPP,1.8,1.8,1.8
2012,13,Central B&R,Rh,1.8,1.8,1.8
2012,14,Mojave B&R,LULCC,0.2,0.2,0.3
2012,14,Mojave B&R,NECB,-2,-2,-2
2012,14,Mojave B&R,NEP,-1.7,-1.7,-1.7
2012,14,Mojave B&R,NPP,3.9,3.9,3.9
2012,14,Mojave B&R,Rh,5.6,5.6,5.6
2012,78,Klamath Mtns.,LULCC,6.5,6.2,6.7
2012,78,Klamath Mtns.,NECB,0.5,0.3,0.8
2012,78,Klamath Mtns.,NEP,7,7,7.1
2012,78,Klamath Mtns.,NPP,29.9,29.8,30
2012,78,Klamath Mtns.,Rh,22.9,22.8,22.9
2012,80,Northern B&R,LULCC,0.6,0.6,0.6
2012,80,Northern B&R,NECB,-0.2,-0.3,-0.2
2012,80,Northern B&R,NEP,0.3,0.3,0.4
2012,80,Northern B&R,NPP,1.2,1.2,1.2
2012,80,Northern B&R,Rh,0.8,0.8,0.8
2012,81,Sonoran B&R,LULCC,0.6,0.6,0.6
2012,81,Sonoran B&R,NECB,-0.4,-0.4,-0.3
2012,81,Sonoran B&R,NEP,0.3,0.3,0.3
2012,81,Sonoran B&R,NPP,1.8,1.8,1.8
2012,81,Sonoran B&R,Rh,1.6,1.6,1.6
2013,1,Coast Range,LULCC,2.5,1.9,3
2013,1,Coast Range,NECB,-7,-7.5,-6.4
2013,1,Coast Range,NEP,-4.5,-4.5,-4.4
2013,1,Coast Range,NPP,6.2,6.2,6.3
2013,1,Coast Range,Rh,10.7,10.7,10.7
2013,4,Cascades,LULCC,0.2,0.1,0.3
2013,4,Cascades,NECB,-0.6,-0.7,-0.5
2013,4,Cascades,NEP,-0.4,-0.4,-0.4
2013,4,Cascades,NPP,0.5,0.5,0.5
2013,4,Cascades,Rh,0.9,0.9,0.9
2013,5,Sierra Nevada,LULCC,6,5.4,6.6
2013,5,Sierra Nevada,NECB,-15,-15.6,-14.3
2013,5,Sierra Nevada,NEP,-9,-9,-9
2013,5,Sierra Nevada,NPP,8.2,8.1,8.2
2013,5,Sierra Nevada,Rh,17.1,17.1,17.1
2013,6,Oak Woodlands,LULCC,5.2,4.6,5.9
2013,6,Oak Woodlands,NECB,-26.6,-27.3,-26
2013,6,Oak Woodlands,NEP,-21.4,-21.4,-21.4
2013,6,Oak Woodlands,NPP,11.7,11.7,11.7
2013,6,Oak Woodlands,Rh,33.1,33.1,33.1
2013,7,Central Valley,LULCC,8.7,8.2,9.3
2013,7,Central Valley,NECB,-13.8,-14.4,-13.2
2013,7,Central Valley,NEP,-5.1,-5.1,-5
2013,7,Central Valley,NPP,9.9,9.8,9.9
2013,7,Central Valley,Rh,14.9,14.9,15
2013,8,SoCal Mtns.,LULCC,0.8,0.8,0.9
2013,8,SoCal Mtns.,NECB,-4.5,-4.5,-4.4
2013,8,SoCal Mtns.,NEP,-3.6,-3.7,-3.6
2013,8,SoCal Mtns.,NPP,2.5,2.5,2.5
2013,8,SoCal Mtns.,Rh,6.2,6.2,6.2
2013,9,East Cascades,LULCC,1.5,1.3,1.9
2013,9,East Cascades,NECB,-3.4,-3.8,-3.2
2013,9,East Cascades,NEP,-2,-2,-2
2013,9,East Cascades,NPP,4.2,4.2,4.2
2013,9,East Cascades,Rh,6.2,6.2,6.2
2013,13,Central B&R,LULCC,0.2,0.2,0.3
2013,13,Central B&R,NECB,-1.1,-1.2,-1.1
2013,13,Central B&R,NEP,-0.9,-0.9,-0.9
2013,13,Central B&R,NPP,0.8,0.8,0.8
2013,13,Central B&R,Rh,1.7,1.7,1.7
2013,14,Mojave B&R,LULCC,0.2,0.2,0.3
2013,14,Mojave B&R,NECB,-2.4,-2.5,-2.4
2013,14,Mojave B&R,NEP,-2.2,-2.2,-2.2
2013,14,Mojave B&R,NPP,3,3,3.1
2013,14,Mojave B&R,Rh,5.2,5.2,5.3
2013,78,Klamath Mtns.,LULCC,5.6,4.7,6.9
2013,78,Klamath Mtns.,NECB,-15.1,-16.4,-14.2
2013,78,Klamath Mtns.,NEP,-9.5,-9.5,-9.5
2013,78,Klamath Mtns.,NPP,14.2,14.1,14.2
2013,78,Klamath Mtns.,Rh,23.7,23.7,23.7
2013,80,Northern B&R,LULCC,0.2,0.1,0.2
2013,80,Northern B&R,NECB,-0.3,-0.4,-0.3
2013,80,Northern B&R,NEP,-0.2,-0.2,-0.2
2013,80,Northern B&R,NPP,0.5,0.5,0.5
2013,80,Northern B&R,Rh,0.7,0.7,0.7
2013,81,Sonoran B&R,LULCC,0.6,0.6,0.6
2013,81,Sonoran B&R,NECB,-0.1,-0.2,-0.1
2013,81,Sonoran B&R,NEP,0.5,0.5,0.5
2013,81,Sonoran B&R,NPP,1.9,1.9,1.9
2013,81,Sonoran B&R,Rh,1.4,1.4,1.4
2014,1,Coast Range,LULCC,2.7,2.1,3.3
2014,1,Coast Range,NECB,-0.6,-1.2,0
2014,1,Coast Range,NEP,2.1,2.1,2.1
2014,1,Coast Range,NPP,14,13.9,14
2014,1,Coast Range,Rh,11.9,11.8,11.9
2014,4,Cascades,LULCC,0.2,0.1,0.3
2014,4,Cascades,NECB,-0.1,-0.2,-0
2014,4,Cascades,NEP,0.1,0.1,0.1
2014,4,Cascades,NPP,1,1,1
2014,4,Cascades,Rh,0.9,0.9,0.9
2014,5,Sierra Nevada,LULCC,4.8,4.2,5.4
2014,5,Sierra Nevada,NECB,-5,-5.6,-4.4
2014,5,Sierra Nevada,NEP,-0.1,-0.2,-0.1
2014,5,Sierra Nevada,NPP,18,18,18
2014,5,Sierra Nevada,Rh,18.1,18.1,18.2
2014,6,Oak Woodlands,LULCC,5.6,5,6.4
2014,6,Oak Woodlands,NECB,-6.2,-6.9,-5.5
2014,6,Oak Woodlands,NEP,-0.6,-0.6,-0.5
2014,6,Oak Woodlands,NPP,33.3,33.2,33.3
2014,6,Oak Woodlands,Rh,33.8,33.8,33.9
2014,7,Central Valley,LULCC,12.3,11.8,12.9
2014,7,Central Valley,NECB,0.1,-0.5,0.6
2014,7,Central Valley,NEP,12.4,12.3,12.5
2014,7,Central Valley,NPP,26.8,26.7,27
2014,7,Central Valley,Rh,14.4,14.3,14.4
2014,8,SoCal Mtns.,LULCC,0.6,0.5,0.6
2014,8,SoCal Mtns.,NECB,-2.1,-2.2,-2.1
2014,8,SoCal Mtns.,NEP,-1.6,-1.6,-1.6
2014,8,SoCal Mtns.,NPP,5,4.9,5
2014,8,SoCal Mtns.,Rh,6.6,6.5,6.6
2014,9,East Cascades,LULCC,2,1.8,2.4
2014,9,East Cascades,NECB,-0.7,-1.1,-0.5
2014,9,East Cascades,NEP,1.4,1.3,1.4
2014,9,East Cascades,NPP,8.3,8.2,8.3
2014,9,East Cascades,Rh,6.9,6.9,6.9
2014,13,Central B&R,LULCC,0.2,0.2,0.3
2014,13,Central B&R,NECB,-0.5,-0.6,-0.5
2014,13,Central B&R,NEP,-0.3,-0.3,-0.3
2014,13,Central B&R,NPP,1.6,1.6,1.6
2014,13,Central B&R,Rh,1.9,1.9,1.9
2014,14,Mojave B&R,LULCC,0.2,0.2,0.2
2014,14,Mojave B&R,NECB,-2.5,-2.5,-2.4
2014,14,Mojave B&R,NEP,-2.3,-2.3,-2.3
2014,14,Mojave B&R,NPP,3.4,3.4,3.4
2014,14,Mojave B&R,Rh,5.7,5.7,5.7
2014,78,Klamath Mtns.,LULCC,7.7,6.8,8.9
2014,78,Klamath Mtns.,NECB,-4.2,-5.5,-3.3
2014,78,Klamath Mtns.,NEP,3.4,3.4,3.5
2014,78,Klamath Mtns.,NPP,28.7,28.6,28.8
2014,78,Klamath Mtns.,Rh,25.3,25.2,25.3
2014,80,Northern B&R,LULCC,0.2,0.2,0.2
2014,80,Northern B&R,NECB,0.1,0,0.1
2014,80,Northern B&R,NEP,0.3,0.3,0.3
2014,80,Northern B&R,NPP,1.1,1.1,1.1
2014,80,Northern B&R,Rh,0.8,0.8,0.8
2014,81,Sonoran B&R,LULCC,0.5,0.4,0.5
2014,81,Sonoran B&R,NECB,-0.8,-0.8,-0.7
2014,81,Sonoran B&R,NEP,-0.3,-0.3,-0.3
2014,81,Sonoran B&R,NPP,1.2,1.2,1.2
2014,81,Sonoran B&R,Rh,1.6,1.6,1.6
2015,1,Coast Range,LULCC,2.5,1.9,3.1
2015,1,Coast Range,NECB,-2.7,-3.2,-2.1
2015,1,Coast Range,NEP,-0.2,-0.2,-0.1
2015,1,Coast Range,NPP,11,11,11.1
2015,1,Coast Range,Rh,11.2,11.2,11.2
2015,4,Cascades,LULCC,0.2,0.1,0.3
2015,4,Cascades,NECB,-0.2,-0.4,-0.2
2015,4,Cascades,NEP,-0,-0,-0
2015,4,Cascades,NPP,0.9,0.9,0.9
2015,4,Cascades,Rh,0.9,0.9,0.9
2015,5,Sierra Nevada,LULCC,4.7,4.1,5.3
2015,5,Sierra Nevada,NECB,-6.1,-6.7,-5.4
2015,5,Sierra Nevada,NEP,-1.3,-1.3,-1.3
2015,5,Sierra Nevada,NPP,15.8,15.8,15.9
2015,5,Sierra Nevada,Rh,17.1,17.1,17.1
2015,6,Oak Woodlands,LULCC,6.9,6.3,7.6
2015,6,Oak Woodlands,NECB,-16.4,-17.1,-15.8
2015,6,Oak Woodlands,NEP,-9.5,-9.5,-9.5
2015,6,Oak Woodlands,NPP,22.5,22.4,22.5
2015,6,Oak Woodlands,Rh,32,31.9,32
2015,7,Central Valley,LULCC,10.5,9.9,11.2
2015,7,Central Valley,NECB,-6,-6.6,-5.4
2015,7,Central Valley,NEP,4.5,4.4,4.6
2015,7,Central Valley,NPP,17.8,17.7,17.9
2015,7,Central Valley,Rh,13.3,13.2,13.4
2015,8,SoCal Mtns.,LULCC,0.8,0.8,0.9
2015,8,SoCal Mtns.,NECB,-3.2,-3.2,-3.1
2015,8,SoCal Mtns.,NEP,-2.3,-2.3,-2.3
2015,8,SoCal Mtns.,NPP,3.7,3.7,3.7
2015,8,SoCal Mtns.,Rh,6,6,6
2015,9,East Cascades,LULCC,1.7,1.5,2.1
2015,9,East Cascades,NECB,-0.9,-1.3,-0.7
2015,9,East Cascades,NEP,0.8,0.8,0.8
2015,9,East Cascades,NPP,7.5,7.5,7.5
2015,9,East Cascades,Rh,6.7,6.7,6.7
2015,13,Central B&R,LULCC,0.2,0.2,0.3
2015,13,Central B&R,NECB,0,-0.1,0.1
2015,13,Central B&R,NEP,0.3,0.3,0.3
2015,13,Central B&R,NPP,2,2,2
2015,13,Central B&R,Rh,1.7,1.7,1.7
2015,14,Mojave B&R,LULCC,0.2,0.2,0.2
2015,14,Mojave B&R,NECB,-1,-1,-1
2015,14,Mojave B&R,NEP,-0.8,-0.8,-0.8
2015,14,Mojave B&R,NPP,4.4,4.4,4.5
2015,14,Mojave B&R,Rh,5.2,5.2,5.2
2015,78,Klamath Mtns.,LULCC,8.4,7.4,9.6
2015,78,Klamath Mtns.,NECB,-8,-9.3,-7.1
2015,78,Klamath Mtns.,NEP,0.4,0.3,0.4
2015,78,Klamath Mtns.,NPP,24.7,24.5,24.8
2015,78,Klamath Mtns.,Rh,24.3,24.2,24.4
2015,80,Northern B&R,LULCC,0.2,0.2,0.3
2015,80,Northern B&R,NECB,0.1,0.1,0.1
2015,80,Northern B&R,NEP,0.4,0.3,0.4
2015,80,Northern B&R,NPP,1.2,1.2,1.2
2015,80,Northern B&R,Rh,0.8,0.8,0.8
2015,81,Sonoran B&R,LULCC,0.5,0.5,0.5
2015,81,Sonoran B&R,NECB,-0.3,-0.4,-0.3
2015,81,Sonoran B&R,NEP,0.2,0.2,0.2
2015,81,Sonoran B&R,NPP,1.6,1.6,1.6
2015,81,Sonoran B&R,Rh,1.4,1.4,1.4
2016,1,Coast Range,LULCC,2.6,1.9,3.1
2016,1,Coast Range,NECB,0.9,-1.8,3
2016,1,Coast Range,NEP,3.5,1,5.3
2016,1,Coast Range,NPP,13.3,10.6,14.9
2016,1,Coast Range,Rh,9.8,9.2,10.4
2016,4,Cascades,LULCC,0.2,0.1,0.3
2016,4,Cascades,NECB,0.1,-0.1,0.3
2016,4,Cascades,NEP,0.3,0.1,0.4
2016,4,Cascades,NPP,1,0.8,1.1
2016,4,Cascades,Rh,0.7,0.7,0.7
2016,5,Sierra Nevada,LULCC,4,3.4,4.6
2016,5,Sierra Nevada,NECB,0.7,-4.7,3.7
2016,5,Sierra Nevada,NEP,4.7,-0.4,7.2
2016,5,Sierra Nevada,NPP,19.1,13.7,21.8
2016,5,Sierra Nevada,Rh,14.4,13.6,15
2016,6,Oak Woodlands,LULCC,6.8,5.6,7.9
2016,6,Oak Woodlands,NECB,5.7,-10.6,17.7
2016,6,Oak Woodlands,NEP,12.5,-4.3,24.7
2016,6,Oak Woodlands,NPP,40.5,23.4,52.4
2016,6,Oak Woodlands,Rh,28,27.1,29
2016,7,Central Valley,LULCC,15.1,10,18.3
2016,7,Central Valley,NECB,5.6,-5.3,12.1
2016,7,Central Valley,NEP,20.7,5.4,29.5
2016,7,Central Valley,NPP,33.6,18.5,42.3
2016,7,Central Valley,Rh,13,12.4,13.3
2016,8,SoCal Mtns.,LULCC,1,1,1.1
2016,8,SoCal Mtns.,NECB,0.8,-2.1,3.9
2016,8,SoCal Mtns.,NEP,1.8,-1.1,5
2016,8,SoCal Mtns.,NPP,6.9,3.9,10.1
2016,8,SoCal Mtns.,Rh,5.1,4.9,5.2
2016,9,East Cascades,LULCC,1.7,1.4,2.2
2016,9,East Cascades,NECB,0.1,-2.2,2.6
2016,9,East Cascades,NEP,1.9,-0.4,4.4
2016,9,East Cascades,NPP,7.7,5.4,10.2
2016,9,East Cascades,Rh,5.8,5.5,6.1
2016,13,Central B&R,LULCC,0.2,0.2,0.3
2016,13,Central B&R,NECB,0.4,-0.4,1.2
2016,13,Central B&R,NEP,0.6,-0.2,1.4
2016,13,Central B&R,NPP,2.2,1.4,3
2016,13,Central B&R,Rh,1.6,1.5,1.7
2016,14,Mojave B&R,LULCC,0.3,0.2,0.4
2016,14,Mojave B&R,NECB,0.3,-3.4,5.1
2016,14,Mojave B&R,NEP,0.6,-3.2,5.4
2016,14,Mojave B&R,NPP,5.6,1.8,10.5
2016,14,Mojave B&R,Rh,5,4.9,5.1
2016,78,Klamath Mtns.,LULCC,5.3,4.4,6.5
2016,78,Klamath Mtns.,NECB,3.9,-0.4,7.1
2016,78,Klamath Mtns.,NEP,9.2,5.2,12
2016,78,Klamath Mtns.,NPP,27,22.9,29.6
2016,78,Klamath Mtns.,Rh,17.8,16.7,18.6
2016,80,Northern B&R,LULCC,0.2,0.1,0.3
2016,80,Northern B&R,NECB,0,-0.3,0.3
2016,80,Northern B&R,NEP,0.2,-0.2,0.5
2016,80,Northern B&R,NPP,1,0.6,1.3
2016,80,Northern B&R,Rh,0.8,0.7,0.8
2016,81,Sonoran B&R,LULCC,0.5,0.2,1
2016,81,Sonoran B&R,NECB,-0.2,-1.4,1.5
2016,81,Sonoran B&R,NEP,0.3,-1.2,2.5
2016,81,Sonoran B&R,NPP,1.7,0.2,3.8
2016,81,Sonoran B&R,Rh,1.4,1.3,1.4
2017,1,Coast Range,LULCC,2.9,2,3.9
2017,1,Coast Range,NECB,-2,-6.1,0.3
2017,1,Coast Range,NEP,0.9,-3,2.7
2017,1,Coast Range,NPP,11.3,7.5,13.7
2017,1,Coast Range,Rh,10.4,9.8,10.9
2017,4,Cascades,LULCC,0.3,0.1,0.5
2017,4,Cascades,NECB,-0.2,-0.6,0.1
2017,4,Cascades,NEP,0.1,-0.3,0.3
2017,4,Cascades,NPP,0.9,0.5,1
2017,4,Cascades,Rh,0.8,0.7,0.8
2017,5,Sierra Nevada,LULCC,3.9,3.1,5.3
2017,5,Sierra Nevada,NECB,-3.8,-8.1,0.1
2017,5,Sierra Nevada,NEP,0.2,-4.1,3.6
2017,5,Sierra Nevada,NPP,15,10.7,18.5
2017,5,Sierra Nevada,Rh,14.8,14.3,15.3
2017,6,Oak Woodlands,LULCC,6.1,4.9,7.4
2017,6,Oak Woodlands,NECB,-8,-21.1,10.1
2017,6,Oak Woodlands,NEP,-1.8,-14.9,16.3
2017,6,Oak Woodlands,NPP,28.3,16.1,45.4
2017,6,Oak Woodlands,Rh,30.1,28.6,31.3
2017,7,Central Valley,LULCC,13,9.7,17.3
2017,7,Central Valley,NECB,-5.2,-13.7,4.5
2017,7,Central Valley,NEP,7.8,-2.3,20.6
2017,7,Central Valley,NPP,22.1,12.1,34.3
2017,7,Central Valley,Rh,14.3,12.8,15.4
2017,8,SoCal Mtns.,LULCC,0.7,0.5,1.1
2017,8,SoCal Mtns.,NECB,-1.1,-4.4,2.7
2017,8,SoCal Mtns.,NEP,-0.4,-3.5,3.3
2017,8,SoCal Mtns.,NPP,4.9,1.7,8.3
2017,8,SoCal Mtns.,Rh,5.3,5,5.4
2017,9,East Cascades,LULCC,1.8,1.3,2.5
2017,9,East Cascades,NECB,-2,-4.6,-0.2
2017,9,East Cascades,NEP,-0.2,-3,1.4
2017,9,East Cascades,NPP,6,3.3,7.7
2017,9,East Cascades,Rh,6.2,5.8,6.6
2017,13,Central B&R,LULCC,0.3,0.2,0.4
2017,13,Central B&R,NECB,-0.2,-1.2,0.4
2017,13,Central B&R,NEP,0,-0.9,0.6
2017,13,Central B&R,NPP,1.7,0.7,2.3
2017,13,Central B&R,Rh,1.6,1.6,1.7
2017,14,Mojave B&R,LULCC,0.3,0.2,0.4
2017,14,Mojave B&R,NECB,-0.4,-3.9,3.1
2017,14,Mojave B&R,NEP,-0.2,-3.7,3.4
2017,14,Mojave B&R,NPP,4.9,1.3,8.4
2017,14,Mojave B&R,Rh,5.1,5,5.2
2017,78,Klamath Mtns.,LULCC,6.1,4.3,8.6
2017,78,Klamath Mtns.,NECB,-1.6,-11.4,2.6
2017,78,Klamath Mtns.,NEP,4.4,-4.3,7.5
2017,78,Klamath Mtns.,NPP,24.1,15.7,27.4
2017,78,Klamath Mtns.,Rh,19.6,18.4,20.2
2017,80,Northern B&R,LULCC,0.2,0.1,0.3
2017,80,Northern B&R,NECB,-0.3,-0.5,-0
2017,80,Northern B&R,NEP,-0.1,-0.3,0.2
2017,80,Northern B&R,NPP,0.7,0.5,1
2017,80,Northern B&R,Rh,0.8,0.8,0.9
2017,81,Sonoran B&R,LULCC,0.7,0.2,1.3
2017,81,Sonoran B&R,NECB,0.3,-1.2,2.4
2017,81,Sonoran B&R,NEP,1,-0.9,3.7
2017,81,Sonoran B&R,NPP,2.4,0.4,5
2017,81,Sonoran B&R,Rh,1.4,1.3,1.5
2018,1,Coast Range,LULCC,2.7,2,3.4
2018,1,Coast Range,NECB,-0.1,-2.9,2.2
2018,1,Coast Range,NEP,2.6,0,4.5
2018,1,Coast Range,NPP,12.5,10.3,14.3
2018,1,Coast Range,Rh,10,9.2,10.5
2018,4,Cascades,LULCC,0.2,0.1,0.4
2018,4,Cascades,NECB,-0,-0.4,0.2
2018,4,Cascades,NEP,0.2,-0.1,0.4
2018,4,Cascades,NPP,0.9,0.7,1.1
2018,4,Cascades,Rh,0.7,0.7,0.8
