Timestep,EcoregionID,EcoregionName,LULC,Mean,Lower,Upper
2006,6,Oak Woodlands,Water,11315,11315,11315
2006,6,Oak Woodlands,Wetland,937.0809375,926,949
2006,7,Central Valley,Agriculture,32474.9190625,32421.975000000002,32525
2006,7,Central Valley,Barren,305,305,305
2006,7,Central Valley,Developed,4152.171875,4113,4192
2006,7,Central Valley,Forest,320.1546875,313,327
2006,7,Central Valley,Grassland,7276.5615625,7234,7318
2006,7,Central Valley,Shrubland,139.2221875,135,143
2006,7,Central Valley,Water,431,431,431
2006,7,Central Valley,Wetland,993.970625,977,1010
2006,8,SoCal Mtns.,Agriculture,121.8359375,113,130
2006,8,SoCal Mtns.,Barren,148,148,148
2006,8,SoCal Mtns.,Developed,764.6965625,753,776.0250000000001
2006,8,SoCal Mtns.,Forest,11746.74125,11738,11755
2006,8,SoCal Mtns.,Grassland,1812.9453125,1804,1821
2006,8,SoCal Mtns.,Shrubland,3208.0103125,3200,3215.025
2006,8,SoCal Mtns.,Water,316,316,316
2006,8,SoCal Mtns.,Wetland,71.770625,70,74
2006,9,East Cascades,Agriculture,1568.45625,1553,1582
2006,9,East Cascades,Barren,169,169,169
2006,9,East Cascades,Developed,201.001875,199,204
2006,9,East Cascades,Forest,12180.8703125,12173,12189
2006,9,East Cascades,Grassland,2844.4434375,2834,2855
2006,9,East Cascades,Shrubland,2993.259375,2987,3e3
2006,9,East Cascades,Water,534,534,534
2006,9,East Cascades,Wetland,164.96875,162,169
2006,13,Central B&R,Agriculture,190.959375,188,193
2006,13,Central B&R,Barren,277,277,277
2006,13,Central B&R,Developed,123.44375,123,125
2006,13,Central B&R,Forest,4669.808125,4669,4671
2006,13,Central B&R,Grassland,518.92875,518,520
2006,13,Central B&R,Shrubland,7035.8715625,7034,7037
2006,13,Central B&R,Water,226,226,226
2006,13,Central B&R,Wetland,78.9884375,78.97500000000001,79
2006,14,Mojave B&R,Agriculture,421.15125,402,441
2006,14,Mojave B&R,Barren,7493,7493,7493
2006,14,Mojave B&R,Developed,1279.9084375,1264,1297
2006,14,Mojave B&R,Forest,4599.130625,4594,4604
2006,14,Mojave B&R,Grassland,896.4390625,884,909
2006,14,Mojave B&R,Shrubland,61745.351875,61723,61767
2006,14,Mojave B&R,Water,40,40,40
2006,14,Mojave B&R,Wetland,44.01875,43,45
2006,78,Klamath Mtns.,Agriculture,505.24,497,513
2006,78,Klamath Mtns.,Barren,67,67,67
2006,78,Klamath Mtns.,Developed,401.6165625,398,406
2006,78,Klamath Mtns.,Forest,28857.4671875,28853,28863
2006,78,Klamath Mtns.,Grassland,1395.0953125,1389,1401
2006,78,Klamath Mtns.,Shrubland,1529.4084375,1526,1532
2006,78,Klamath Mtns.,SnowIce,12,12,12
2006,78,Klamath Mtns.,Water,124,124,124
2006,78,Klamath Mtns.,Wetland,39.1725,38,40
2006,80,Northern B&R,Agriculture,356.4515625,349,364
2006,80,Northern B&R,Barren,414,414,414
2006,80,Northern B&R,Developed,54.2171875,54,55
2006,80,Northern B&R,Forest,1702.4471875,1699,1706
2006,80,Northern B&R,Grassland,165.9475,163,168
2006,80,Northern B&R,Shrubland,3349.2978125,3345,3354
2006,80,Northern B&R,Water,303,303,303
2006,80,Northern B&R,Wetland,59.63875,56,63
2006,81,Sonoran B&R,Agriculture,2749.6675,2735,2766
2006,81,Sonoran B&R,Barren,5807,5807,5807
2006,81,Sonoran B&R,Developed,792.575,779,805
2006,81,Sonoran B&R,Forest,216.3265625,214,219
2006,81,Sonoran B&R,Grassland,283.4165625,282,284
2006,81,Sonoran B&R,Shrubland,17301.2459375,17284,17316
2006,81,Sonoran B&R,Water,1048,1048,1048
2006,81,Sonoran B&R,Wetland,82.7684375,80,85
2007,1,Coast Range,Agriculture,262.8075,256,270
2007,1,Coast Range,Barren,58,58,58
2007,1,Coast Range,Developed,701.064375,695,707
2007,1,Coast Range,Forest,11252.1809375,11244,11260
2007,1,Coast Range,Grassland,780.3015625,775,786
2007,1,Coast Range,Shrubland,288.99125,287,291
2007,1,Coast Range,Water,3499,3499,3499
2007,1,Coast Range,Wetland,113.654375,112,115
2007,4,Cascades,Agriculture,10.66625,8,13
2007,4,Cascades,Barren,76,76,76
2007,4,Cascades,Developed,39.41625,36,43
2007,4,Cascades,Forest,1288.098125,1285,1291
2007,4,Cascades,Grassland,9.844375,9,11
2007,4,Cascades,Shrubland,42.975,42,43
2007,4,Cascades,SnowIce,6,6,6
2007,4,Cascades,Water,1,1,1
2007,4,Cascades,Wetland,3,3,3
2007,5,Sierra Nevada,Agriculture,131.63,128,137
2007,5,Sierra Nevada,Barren,3045,3045,3045
2007,5,Sierra Nevada,Developed,691.89125,683,702
2007,5,Sierra Nevada,Forest,42991.8209375,42981,43002
2007,5,Sierra Nevada,Grassland,884.814375,883,886
2007,5,Sierra Nevada,Shrubland,3109.22125,3107,3111
2007,5,Sierra Nevada,SnowIce,10,10,10
2007,5,Sierra Nevada,Water,818,818,818
2007,5,Sierra Nevada,Wetland,161.6221875,161,162
2007,6,Oak Woodlands,Agriculture,6478.8596875,6423.975,6535
2007,6,Oak Woodlands,Barren,1296,1296,1296
2007,6,Oak Woodlands,Developed,15393.2490625,15341,15441.025000000001
2007,6,Oak Woodlands,Forest,36179.269375,36149,36212
2007,6,Oak Woodlands,Grassland,28973.060625,28922.975,29023
2007,6,Oak Woodlands,Shrubland,10766.8121875,10740,10796
2007,6,Oak Woodlands,Water,11315,11315,11315
2007,6,Oak Woodlands,Wetland,936.7490625,925,949
2007,7,Central Valley,Agriculture,32408.3059375,32352.975,32468
2007,7,Central Valley,Barren,305,305,305
2007,7,Central Valley,Developed,4205.056875,4165,4247
2007,7,Central Valley,Forest,320.155625,312,328
2007,7,Central Valley,Grassland,7287.54625,7238,7338
2007,7,Central Valley,Shrubland,140.049375,135.97500000000002,145
2007,7,Central Valley,Water,431,431,431
2007,7,Central Valley,Wetland,995.8859375,977,1014
2007,8,SoCal Mtns.,Agriculture,116.5353125,106,126
2007,8,SoCal Mtns.,Barren,148,148,148
2007,8,SoCal Mtns.,Developed,770.67,759,783
2007,8,SoCal Mtns.,Forest,11746.710625,11737,11755.025
2007,8,SoCal Mtns.,Grassland,1812.403125,1803,1822
2007,8,SoCal Mtns.,Shrubland,3207.876875,3199,3217
2007,8,SoCal Mtns.,Water,316,316,316
2007,8,SoCal Mtns.,Wetland,71.8040625,70,74
2007,9,East Cascades,Agriculture,1576.7378125,1558,1594
2007,9,East Cascades,Barren,169,169,169
2007,9,East Cascades,Developed,201.008125,199,204
2007,9,East Cascades,Forest,12180.570625,12170.975,12190
2007,9,East Cascades,Grassland,2837.81875,2825,2851
2007,9,East Cascades,Shrubland,2991.414375,2984,2999
2007,9,East Cascades,Water,534,534,534
2007,9,East Cascades,Wetland,165.4503125,161,170
2007,13,Central B&R,Agriculture,189.4725,186,193
2007,13,Central B&R,Barren,277,277,277
2007,13,Central B&R,Developed,123.4825,123,125
2007,13,Central B&R,Forest,4670.16375,4669,4672
2007,13,Central B&R,Grassland,519.3271875,517,521
2007,13,Central B&R,Shrubland,7036.495625,7034,7039
2007,13,Central B&R,Water,226,226,226
2007,13,Central B&R,Wetland,79.0584375,78,80
2007,14,Mojave B&R,Agriculture,405.291875,384,427
2007,14,Mojave B&R,Barren,7493,7493,7493
2007,14,Mojave B&R,Developed,1291.4271875,1274,1309
2007,14,Mojave B&R,Forest,4599.25625,4594,4605
2007,14,Mojave B&R,Grassland,898.78375,884,914
2007,14,Mojave B&R,Shrubland,61747.1646875,61722,61772
2007,14,Mojave B&R,Water,40,40,40
2007,14,Mojave B&R,Wetland,44.07625,43,46
2007,78,Klamath Mtns.,Agriculture,497.653125,487.975,507
2007,78,Klamath Mtns.,Barren,67,67,67
2007,78,Klamath Mtns.,Developed,401.66125,398,406
2007,78,Klamath Mtns.,Forest,28859.81625,28854,28866
2007,78,Klamath Mtns.,Grassland,1399.0284375,1392,1407
2007,78,Klamath Mtns.,Shrubland,1530.5034375,1527,1535
2007,78,Klamath Mtns.,SnowIce,12,12,12
2007,78,Klamath Mtns.,Water,124,124,124
2007,78,Klamath Mtns.,Wetland,39.3375,38,41
2007,80,Northern B&R,Agriculture,362.2278125,354,371
2007,80,Northern B&R,Barren,414,414,414
2007,80,Northern B&R,Developed,54.2171875,54,55
2007,80,Northern B&R,Forest,1701.5528125,1698,1705
2007,80,Northern B&R,Grassland,165.2090625,162,168
2007,80,Northern B&R,Shrubland,3346.635,3341,3352
2007,80,Northern B&R,Water,303,303,303
2007,80,Northern B&R,Wetland,58.158125,54,62
2007,81,Sonoran B&R,Agriculture,2749.325,2733,2766
2007,81,Sonoran B&R,Barren,5807,5807,5807
2007,81,Sonoran B&R,Developed,799.40375,786.975,813
2007,81,Sonoran B&R,Forest,215.95375,213,218
2007,81,Sonoran B&R,Grassland,283.2596875,281,284
2007,81,Sonoran B&R,Shrubland,17295.4440625,17278,17310
2007,81,Sonoran B&R,Water,1048,1048,1048
2007,81,Sonoran B&R,Wetland,82.61375,80,85
2008,1,Coast Range,Agriculture,257.8565625,251,265.0250000000001
2008,1,Coast Range,Barren,58,58,58
2008,1,Coast Range,Developed,701.943125,696,709
2008,1,Coast Range,Forest,11254.0409375,11245,11262
2008,1,Coast Range,Grassland,781.98375,777,788
2008,1,Coast Range,Shrubland,289.45625,287,292
2008,1,Coast Range,Water,3499,3499,3499
2008,1,Coast Range,Wetland,113.719375,112,115
2008,4,Cascades,Agriculture,10.3590625,7.9750000000000085,12
2008,4,Cascades,Barren,76,76,76
2008,4,Cascades,Developed,39.4190625,36,43
2008,4,Cascades,Forest,1288.3503125,1285,1292
2008,4,Cascades,Grassland,9.89375,9,11
2008,4,Cascades,Shrubland,42.9778125,42,43
2008,4,Cascades,SnowIce,6,6,6
2008,4,Cascades,Water,1,1,1
2008,4,Cascades,Wetland,3,3,3
2008,5,Sierra Nevada,Agriculture,131.2696875,127,137
2008,5,Sierra Nevada,Barren,3045,3045,3045
2008,5,Sierra Nevada,Developed,693.8771875,684,704
2008,5,Sierra Nevada,Forest,42990.244375,42979,43001
2008,5,Sierra Nevada,Grassland,884.84375,883,886
2008,5,Sierra Nevada,Shrubland,3109.165625,3107,3111
2008,5,Sierra Nevada,SnowIce,10,10,10
2008,5,Sierra Nevada,Water,818,818,818
2008,5,Sierra Nevada,Wetland,161.599375,161,162
2008,6,Oak Woodlands,Agriculture,6438.4865625,6379,6501
2008,6,Oak Woodlands,Barren,1296,1296,1296
2008,6,Oak Woodlands,Developed,15475.934375,15419,15527
2008,6,Oak Woodlands,Forest,36164.5075,36131,36196
2008,6,Oak Woodlands,Grassland,28982.29625,28929,29040
2008,6,Oak Woodlands,Shrubland,10730.6671875,10700,10761
2008,6,Oak Woodlands,Water,11315,11315,11315
2008,6,Oak Woodlands,Wetland,936.108125,923,949
2008,7,Central Valley,Agriculture,32337.289375,32275,32402
2008,7,Central Valley,Barren,305,305,305
2008,7,Central Valley,Developed,4257.810625,4216,4302
2008,7,Central Valley,Forest,320.29,311,328
2008,7,Central Valley,Grassland,7302.5009375,7252,7357
2008,7,Central Valley,Shrubland,141.0059375,135,147
2008,7,Central Valley,Water,431,431,431
2008,7,Central Valley,Wetland,998.103125,978,1018
2008,8,SoCal Mtns.,Agriculture,112.016875,101,124
2008,8,SoCal Mtns.,Barren,148,148,148
2008,8,SoCal Mtns.,Developed,776.8346875,764,790
2008,8,SoCal Mtns.,Forest,11746.4796875,11736,11756
2008,8,SoCal Mtns.,Grassland,1811.5,1801,1822
2008,8,SoCal Mtns.,Shrubland,3207.3384375,3198,3217
2008,8,SoCal Mtns.,Water,316,316,316
2008,8,SoCal Mtns.,Wetland,71.8303125,69,74
2008,9,East Cascades,Agriculture,1584.8925,1563.975,1606
2008,9,East Cascades,Barren,169,169,169
2008,9,East Cascades,Developed,201.0184375,199,204
2008,9,East Cascades,Forest,12180.1475,12169,12191
2008,9,East Cascades,Grassland,2831.3075,2817,2846
2008,9,East Cascades,Shrubland,2989.6215625,2981,2998
2008,9,East Cascades,Water,534,534,534
2008,9,East Cascades,Wetland,166.0125,161,172
2008,13,Central B&R,Agriculture,187.9853125,184,192
2008,13,Central B&R,Barren,277,277,277
2008,13,Central B&R,Developed,123.5225,123,125
2008,13,Central B&R,Forest,4670.47625,4669,4673
2008,13,Central B&R,Grassland,519.75625,517,522
2008,13,Central B&R,Shrubland,7037.160625,7034,7040
2008,13,Central B&R,Water,226,226,226
2008,13,Central B&R,Wetland,79.0990625,78,80
2008,14,Mojave B&R,Agriculture,390.1190625,368,414
2008,14,Mojave B&R,Barren,7493,7493,7493
2008,14,Mojave B&R,Developed,1303.08,1284,1323
2008,14,Mojave B&R,Forest,4599.3140625,4593,4605
2008,14,Mojave B&R,Grassland,901.185,885,917
2008,14,Mojave B&R,Shrubland,61748.1721875,61723,61775
2008,14,Mojave B&R,Water,40,40,40
2008,14,Mojave B&R,Wetland,44.1296875,43,46
2008,78,Klamath Mtns.,Agriculture,489.7115625,478,502
2008,78,Klamath Mtns.,Barren,67,67,67
2008,78,Klamath Mtns.,Developed,401.70875,398,406
2008,78,Klamath Mtns.,Forest,28862.2378125,28855,28870
2008,78,Klamath Mtns.,Grassland,1403.2628125,1394,1412
2008,78,Klamath Mtns.,Shrubland,1531.54,1527,1537
2008,78,Klamath Mtns.,SnowIce,12,12,12
2008,78,Klamath Mtns.,Water,124,124,124
2008,78,Klamath Mtns.,Wetland,39.5390625,38,42
2008,80,Northern B&R,Agriculture,367.7996875,358,377
2008,80,Northern B&R,Barren,414,414,414
2008,80,Northern B&R,Developed,54.218125,54,55
2008,80,Northern B&R,Forest,1700.67625,1696.975,1705
2008,80,Northern B&R,Grassland,164.4675,161,168
2008,80,Northern B&R,Shrubland,3344.1153125,3338,3350
2008,80,Northern B&R,Water,303,303,303
2008,80,Northern B&R,Wetland,56.723125,52,61
2008,81,Sonoran B&R,Agriculture,2748.8175,2732,2765
2008,81,Sonoran B&R,Barren,5807,5807,5807
2008,81,Sonoran B&R,Developed,806.5315625,793,821
2008,81,Sonoran B&R,Forest,215.6090625,213,218
2008,81,Sonoran B&R,Grassland,283.1109375,281,284
2008,81,Sonoran B&R,Shrubland,17289.4634375,17272,17304
2008,81,Sonoran B&R,Water,1048,1048,1048
2008,81,Sonoran B&R,Wetland,82.4675,79,85
2009,1,Coast Range,Agriculture,257.3328125,250,266
2009,1,Coast Range,Barren,58,58,58
2009,1,Coast Range,Developed,704.033125,697,711
2009,1,Coast Range,Forest,11252.6221875,11244,11261
2009,1,Coast Range,Grassland,781.8953125,776,788
2009,1,Coast Range,Shrubland,289.42,287,292
2009,1,Coast Range,Water,3499,3499,3499
2009,1,Coast Range,Wetland,113.6965625,112,115
2009,4,Cascades,Agriculture,10.5446875,7,13
2009,4,Cascades,Barren,76,76,76
2009,4,Cascades,Developed,39.7325,37,44
2009,4,Cascades,Forest,1287.9140625,1284,1291
2009,4,Cascades,Grassland,9.84375,9,11
2009,4,Cascades,Shrubland,42.965,42,43
2009,4,Cascades,SnowIce,6,6,6
2009,4,Cascades,Water,1,1,1
2009,4,Cascades,Wetland,3,3,3
2009,5,Sierra Nevada,Agriculture,130.99375,127,137
2009,5,Sierra Nevada,Barren,3045,3045,3045
2009,5,Sierra Nevada,Developed,694.48,685,704
2009,5,Sierra Nevada,Forest,42989.9040625,42978.975,43001
2009,5,Sierra Nevada,Grassland,884.8809375,883,887
2009,5,Sierra Nevada,Shrubland,3109.1509375,3107,3111
2009,5,Sierra Nevada,SnowIce,10,10,10
2009,5,Sierra Nevada,Water,818,818,818
2009,5,Sierra Nevada,Wetland,161.5903125,161,162
2009,6,Oak Woodlands,Agriculture,6404.296875,6340,6471
2009,6,Oak Woodlands,Barren,1296,1296,1296
2009,6,Oak Woodlands,Developed,15527.66,15469,15582
2009,6,Oak Woodlands,Forest,36155.8709375,36122,36189
2009,6,Oak Woodlands,Grassland,28984.5775,28929,29043
2009,6,Oak Woodlands,Shrubland,10720.3315625,10687,10753
2009,6,Oak Woodlands,Water,11315,11315,11315
2009,6,Oak Woodlands,Wetland,935.263125,920,949
2009,7,Central Valley,Agriculture,32281.88125,32214,32350
2009,7,Central Valley,Barren,305,305,305
2009,7,Central Valley,Developed,4293.8759375,4250,4335
2009,7,Central Valley,Forest,320.3090625,312,329
2009,7,Central Valley,Grassland,7320.236875,7264,7378
2009,7,Central Valley,Shrubland,142.2065625,136,149
2009,7,Central Valley,Water,431,431,431
2009,7,Central Valley,Wetland,998.4903125,976,1021
2009,8,SoCal Mtns.,Agriculture,108.4484375,96,121
2009,8,SoCal Mtns.,Barren,148,148,148
2009,8,SoCal Mtns.,Developed,780.3728125,766,795
2009,8,SoCal Mtns.,Forest,11746.23625,11735,11756
2009,8,SoCal Mtns.,Grassland,1811.7596875,1801,1822
2009,8,SoCal Mtns.,Shrubland,3207.2790625,3197,3217
2009,8,SoCal Mtns.,Water,316,316,316
2009,8,SoCal Mtns.,Wetland,71.90375,69,74
2009,9,East Cascades,Agriculture,1587.939375,1566,1609
2009,9,East Cascades,Barren,169,169,169
2009,9,East Cascades,Developed,201.4365625,199,205
2009,9,East Cascades,Forest,12179.8359375,12168,12192
2009,9,East Cascades,Grassland,2829.3609375,2815,2845
2009,9,East Cascades,Shrubland,2988.6096875,2980,2998
2009,9,East Cascades,Water,534,534,534
2009,9,East Cascades,Wetland,165.8175,161,172
2009,13,Central B&R,Agriculture,187.5778125,183,192
2009,13,Central B&R,Barren,277,277,277
2009,13,Central B&R,Developed,123.5325,123,125
2009,13,Central B&R,Forest,4670.5571875,4669,4673
2009,13,Central B&R,Grassland,519.878125,517,523
2009,13,Central B&R,Shrubland,7037.335625,7035,7041
2009,13,Central B&R,Water,226,226,226
2009,13,Central B&R,Wetland,79.11875,78,80
2009,14,Mojave B&R,Agriculture,377.8096875,354,403
2009,14,Mojave B&R,Barren,7493,7493,7493
2009,14,Mojave B&R,Developed,1308.984375,1289,1329
2009,14,Mojave B&R,Forest,4599.5621875,4593,4606
2009,14,Mojave B&R,Grassland,904.1215625,887,921
2009,14,Mojave B&R,Shrubland,61751.35125,61726,61777
2009,14,Mojave B&R,Water,40,40,40
2009,14,Mojave B&R,Wetland,44.1709375,43,46
2009,78,Klamath Mtns.,Agriculture,496.9940625,483,511
2009,78,Klamath Mtns.,Barren,67,67,67
2009,78,Klamath Mtns.,Developed,402.2034375,398,407
2009,78,Klamath Mtns.,Forest,28859.996875,28853,28868
2009,78,Klamath Mtns.,Grassland,1399.0128125,1389,1409
2009,78,Klamath Mtns.,Shrubland,1530.43875,1525,1536
2009,78,Klamath Mtns.,SnowIce,12,12,12
2009,78,Klamath Mtns.,Water,124,124,124
2009,78,Klamath Mtns.,Wetland,39.3540625,37,41
2009,80,Northern B&R,Agriculture,368.015625,358,378
2009,80,Northern B&R,Barren,414,414,414
2009,80,Northern B&R,Developed,54.2846875,54,56
2009,80,Northern B&R,Forest,1700.661875,1696,1705
2009,80,Northern B&R,Grassland,164.415,161,168
2009,80,Northern B&R,Shrubland,3344.0084375,3338,3350
2009,80,Northern B&R,Water,303,303,303
2009,80,Northern B&R,Wetland,56.614375,52,61
2009,81,Sonoran B&R,Agriculture,2748.3415625,2731,2765
2009,81,Sonoran B&R,Barren,5807,5807,5807
2009,81,Sonoran B&R,Developed,810.1175,796,825
2009,81,Sonoran B&R,Forest,215.5259375,212,218
2009,81,Sonoran B&R,Grassland,283.0490625,281,284
2009,81,Sonoran B&R,Shrubland,17286.57375,17269,17302
2009,81,Sonoran B&R,Water,1048,1048,1048
2009,81,Sonoran B&R,Wetland,82.3921875,79,85
2010,1,Coast Range,Agriculture,256.9434375,250,265
2010,1,Coast Range,Barren,58,58,58
2010,1,Coast Range,Developed,706.128125,699,714
2010,1,Coast Range,Forest,11251.1815625,11242,11259.025
2010,1,Coast Range,Grassland,781.7284375,776,788
2010,1,Coast Range,Shrubland,289.3809375,286,292
2010,1,Coast Range,Water,3499,3499,3499
2010,1,Coast Range,Wetland,113.6375,112,115
2010,4,Cascades,Agriculture,10.6796875,7,13
2010,4,Cascades,Barren,76,76,76
2010,4,Cascades,Developed,40.0234375,37,44
2010,4,Cascades,Forest,1287.538125,1283,1291
2010,4,Cascades,Grassland,9.7996875,8,11
2010,4,Cascades,Shrubland,42.9590625,42,43
2010,4,Cascades,SnowIce,6,6,6
2010,4,Cascades,Water,1,1,1
2010,4,Cascades,Wetland,3,3,3
2010,5,Sierra Nevada,Agriculture,130.77375,127,137
2010,5,Sierra Nevada,Barren,3045,3045,3045
2010,5,Sierra Nevada,Developed,695.0053125,685,705
2010,5,Sierra Nevada,Forest,42989.578125,42978,43e3
2010,5,Sierra Nevada,Grassland,884.9215625,883,887
2010,5,Sierra Nevada,Shrubland,3109.1346875,3107,3111
2010,5,Sierra Nevada,SnowIce,10,10,10
2010,5,Sierra Nevada,Water,818,818,818
2010,5,Sierra Nevada,Wetland,161.5865625,161,162
2010,6,Oak Woodlands,Agriculture,6373.00625,6305,6439
2010,6,Oak Woodlands,Barren,1296,1296,1296
2010,6,Oak Woodlands,Developed,15579.53625,15520,15634
2010,6,Oak Woodlands,Forest,36146.221875,36112,36181
2010,6,Oak Woodlands,Grassland,28984.5990625,28929,29045.025
2010,6,Oak Woodlands,Shrubland,10710.3309375,10677,10743
2010,6,Oak Woodlands,Water,11315,11315,11315
2010,6,Oak Woodlands,Wetland,934.305625,920,948
2010,7,Central Valley,Agriculture,32224.3109375,32152,32297
2010,7,Central Valley,Barren,305,305,305
2010,7,Central Valley,Developed,4329.8040625,4282,4375
2010,7,Central Valley,Forest,320.51625,311,330
2010,7,Central Valley,Grassland,7340.0709375,7280,7402
2010,7,Central Valley,Shrubland,143.5653125,137,151
2010,7,Central Valley,Water,431,431,431
2010,7,Central Valley,Wetland,998.7325,975,1023
2010,8,SoCal Mtns.,Agriculture,105.341875,93,117
2010,8,SoCal Mtns.,Barren,148,148,148
2010,8,SoCal Mtns.,Developed,783.9590625,770,799
2010,8,SoCal Mtns.,Forest,11745.7784375,11735,11756
2010,8,SoCal Mtns.,Grassland,1811.7790625,1801,1822
2010,8,SoCal Mtns.,Shrubland,3207.153125,3196,3217.025
2010,8,SoCal Mtns.,Water,316,316,316
2010,8,SoCal Mtns.,Wetland,71.9884375,69,75
2010,9,East Cascades,Agriculture,1591.2471875,1567.975,1614
2010,9,East Cascades,Barren,169,169,169
2010,9,East Cascades,Developed,201.8965625,199,206
2010,9,East Cascades,Forest,12179.2121875,12167,12192
2010,9,East Cascades,Grassland,2827.523125,2812,2844
2010,9,East Cascades,Shrubland,2987.50125,2977,2997
2010,9,East Cascades,Water,534,534,534
2010,9,East Cascades,Wetland,165.6196875,161,172
2010,13,Central B&R,Agriculture,187.21,182,192
2010,13,Central B&R,Barren,277,277,277
2010,13,Central B&R,Developed,123.535625,123,125
2010,13,Central B&R,Forest,4670.6515625,4669,4673
2010,13,Central B&R,Grassland,519.970625,517,523
2010,13,Central B&R,Shrubland,7037.5053125,7035,7041
2010,13,Central B&R,Water,226,226,226
2010,13,Central B&R,Wetland,79.126875,78,80
2010,14,Mojave B&R,Agriculture,366.099375,341,390
2010,14,Mojave B&R,Barren,7493,7493,7493
2010,14,Mojave B&R,Developed,1314.8578125,1295,1335.025
2010,14,Mojave B&R,Forest,4599.7225,4593,4606
2010,14,Mojave B&R,Grassland,906.951875,889,924
2010,14,Mojave B&R,Shrubland,61754.151875,61728,61782
2010,14,Mojave B&R,Water,40,40,40
2010,14,Mojave B&R,Wetland,44.2165625,43,46
2010,78,Klamath Mtns.,Agriculture,504.29375,490,519
2010,78,Klamath Mtns.,Barren,67,67,67
2010,78,Klamath Mtns.,Developed,402.7,399,408
2010,78,Klamath Mtns.,Forest,28857.6596875,28849,28866
2010,78,Klamath Mtns.,Grassland,1394.86125,1383.9750000000001,1405
